,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,SEASON_ID
11,1630195,Leandro Bolmaro,Leandro,1610612750,MIN,21.0,35,19,16,0.543,45.4,3.2,10.2,0.315,0.9,3.4,0.278,2.1,2.4,0.846,3.0,5.1,8.1,4.0,2.4,1.1,0.0,0.2,4.9,3.2,9.4,0.6,26.0,0,0,24.7,14,15,13,15,15,17,13,17,14,14,14,12,13,1,6,12,7,9,7,15,16,16,7,12,17,11,16,9,2,16,2021-22
12,1627736,Malik Beasley,Malik,1610612750,MIN,25.0,79,46,33,0.582,46.5,7.8,20.0,0.391,5.6,15.0,0.377,1.2,1.4,0.817,0.6,4.7,5.3,2.7,1.0,1.0,0.3,0.8,2.1,0.9,22.4,1.9,35.8,0,0,38.7,1,1,2,8,8,6,4,16,1,1,4,16,16,4,15,14,15,11,17,16,15,8,17,16,7,9,12,9,2,9,2021-22
13,1630593,McKinley Wright IV,McKinley,1610612750,MIN,23.0,5,3,2,0.6,44.9,4.8,7.1,0.667,2.4,4.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,7.1,2.4,0.0,0.0,0.0,2.4,0.0,11.9,-16.7,20.2,0,0,21.4,16,16,17,2,17,14,17,1,8,11,1,17,17,17,17,18,18,5,8,17,16,17,15,17,14,17,17,9,2,17,2021-22
14,1630233,Nathan Knight,Nathan,1610612750,MIN,24.0,37,22,15,0.595,46.1,7.8,15.2,0.511,0.7,2.2,0.308,7.6,10.3,0.733,5.5,9.1,14.7,3.8,3.1,1.2,1.4,2.1,7.2,7.8,23.8,3.8,51.7,1,0,48.1,13,13,14,5,12,7,8,5,15,15,12,1,1,11,1,5,2,10,6,14,6,1,1,2,6,4,4,7,2,6,2021-22
15,1629675,Naz Reid,Naz,1610612750,MIN,22.0,77,42,35,0.545,46.5,8.9,18.2,0.489,2.2,6.3,0.343,4.4,5.7,0.765,3.9,7.6,11.5,2.7,3.1,1.5,2.7,1.3,6.6,5.0,24.4,-3.5,51.8,4,0,49.2,2,3,1,14,9,5,6,6,9,10,7,4,3,8,3,6,6,12,5,8,2,3,2,3,5,16,3,4,2,5,2021-22
16,201976,Patrick Beverley,Patrick,1610612750,MIN,33.0,58,33,25,0.569,47.5,5.7,14.0,0.406,2.7,7.8,0.343,3.1,4.3,0.722,2.0,5.7,7.7,8.6,2.4,2.2,1.7,0.7,5.6,4.6,17.2,3.6,48.5,2,0,43.9,11,11,11,12,2,12,11,14,7,5,8,7,8,13,8,9,8,4,9,5,3,12,4,6,9,6,7,6,2,7,2021-22
17,1627752,Taurean Prince,Taurean,1610612750,MIN,28.0,69,40,29,0.58,46.1,6.9,15.3,0.454,3.4,9.0,0.376,2.4,3.2,0.756,1.0,5.8,6.8,2.7,2.1,1.8,0.9,0.5,4.5,3.3,19.7,-0.2,38.0,0,0,38.0,7,5,7,10,11,9,7,9,4,4,5,10,12,9,14,8,11,13,10,7,10,15,10,11,8,13,11,9,2,11,2021-22
0,1630162,Anthony Edwards,Anthony,1610612750,MIN,19.0,72,23,49,0.319,46.6,10.2,24.4,0.417,3.4,10.5,0.329,4.3,5.5,0.776,1.2,5.6,6.8,4.3,3.2,1.7,0.7,1.4,2.6,3.7,28.1,-4.6,46.5,3,0,47.3,1,1,1,6,5,5,2,11,3,3,8,3,4,6,9,7,8,5,4,8,10,4,13,7,4,5,5,4,1,4,2020-21
1,1630204,Ashton Hagans,Ashton,1610612750,MIN,21.0,2,0,2,0.0,40.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0,-10.0,0,0,0.0,16,16,16,16,16,16,16,16,15,15,15,16,16,16,16,16,16,16,1,16,16,16,16,16,16,16,16,8,1,16,2020-21
2,1626156,D'Angelo Russell,D'Angelo,1610612750,MIN,25.0,42,16,26,0.381,46.2,10.8,25.2,0.431,4.6,12.0,0.387,4.4,5.8,0.765,0.6,3.7,4.3,9.4,4.3,1.7,0.7,0.7,2.6,5.3,30.7,-7.5,53.0,6,0,53.9,11,9,14,1,13,2,1,9,2,2,3,2,2,9,15,14,15,3,3,7,11,14,12,2,2,12,2,2,1,2,2020-21
3,202334,Ed Davis,Ed,1610612750,MIN,32.0,23,5,18,0.217,47.4,3.0,7.0,0.432,0.0,0.0,0.0,1.6,1.9,0.833,7.3,10.9,18.2,3.3,1.1,2.1,2.1,1.3,8.9,1.9,7.6,-7.4,45.7,0,0,37.4,15,15,15,13,1,15,15,8,15,15,15,13,13,4,1,2,1,8,16,6,2,5,1,14,15,10,6,8,1,9,2020-21
4,1630183,Jaden McDaniels,Jaden,1610612750,MIN,20.0,63,18,45,0.286,46.5,5.0,11.3,0.447,2.2,6.1,0.364,0.8,1.4,0.6,1.6,5.5,7.1,2.2,1.4,1.1,1.8,0.4,5.3,1.3,13.1,-3.2,32.3,0,0,30.5,5,7,4,9,8,12,12,5,7,7,4,15,15,14,8,8,7,13,14,14,4,15,4,15,12,3,14,8,1,14,2020-21
5,1627774,Jake Layman,Jake,1610612750,MIN,27.0,45,12,33,0.267,46.1,6.7,13.5,0.495,1.7,5.7,0.295,1.9,2.7,0.703,1.0,4.0,4.9,2.1,1.9,2.1,1.4,1.2,3.2,2.4,17.0,-6.0,34.7,0,0,32.7,10,11,8,11,15,8,9,3,10,9,11,12,12,10,13,13,14,14,11,4,6,7,10,12,8,7,13,8,1,13,2020-21
6,1629020,Jarred Vanderbilt,Jarred,1610612750,MIN,22.0,64,18,46,0.281,46.5,5.8,9.6,0.606,0.0,0.2,0.2,2.3,4.2,0.559,4.8,10.2,15.0,3.1,2.2,2.6,1.9,1.4,5.0,4.0,14.0,-2.2,48.0,3,0,41.2,4,7,3,10,9,10,14,1,14,14,14,11,8,15,2,3,2,9,10,1,3,2,6,4,11,2,4,4,1,6,2020-21
7,1629633,Jarrett Culver,Jarrett,1610612750,MIN,22.0,34,7,27,0.206,46.6,6.4,15.7,0.411,1.2,4.9,0.245,2.7,4.5,0.604,3.2,6.5,9.7,2.2,2.6,1.6,0.8,1.5,5.4,3.8,16.8,-12.2,36.5,1,0,34.8,14,14,13,15,6,9,7,13,12,11,13,9,6,13,4,6,6,12,6,9,8,1,3,6,9,15,12,6,1,12,2020-21
8,1629669,Jaylen Nowell,Jaylen,1610612750,MIN,21.0,42,10,32,0.238,46.1,8.6,20.4,0.424,3.0,9.1,0.333,2.7,3.3,0.818,1.2,4.6,5.8,3.8,1.7,1.3,0.7,1.0,4.4,2.6,23.0,-6.0,40.1,0,0,39.8,11,12,10,12,14,6,5,10,5,4,7,8,10,5,10,11,12,6,12,10,9,11,8,10,6,8,9,8,1,7,2020-21
9,1629162,Jordan McLaughlin,Jordan,1610612750,MIN,25.0,51,15,36,0.294,46.5,5.0,12.0,0.413,1.6,4.6,0.359,1.1,1.5,0.767,1.0,4.3,5.4,9.6,2.5,2.5,0.3,1.2,2.2,2.5,12.7,-6.6,39.4,0,0,34.9,8,10,7,8,7,13,11,12,11,12,5,14,14,8,12,12,13,2,7,3,13,6,15,11,13,9,10,8,1,11,2020-21
10,1629006,Josh Okogie,Josh,1610612750,MIN,22.0,59,21,38,0.356,46.8,4.0,9.9,0.402,1.1,4.2,0.269,3.2,4.2,0.769,2.5,3.6,6.1,2.5,1.7,2.1,1.1,0.9,4.8,3.9,12.4,-7.5,31.3,0,0,28.5,6,4,6,4,4,14,13,14,13,13,12,6,7,7,6,15,10,11,13,5,7,12,7,5,14,11,15,8,1,15,2020-21
11,1627823,Juancho Hernangomez,Juancho,1610612750,MIN,25.0,52,19,33,0.365,46.5,6.7,15.4,0.435,2.8,8.7,0.327,3.1,5.0,0.619,2.3,8.3,10.6,1.8,1.4,1.0,0.4,1.0,2.7,3.7,19.4,-3.7,37.4,0,0,37.3,7,5,8,3,10,7,8,7,6,6,9,7,5,12,7,4,5,15,15,15,12,10,11,8,7,4,11,8,1,10,2020-21
12,1626157,Karl-Anthony Towns,Karl-Anthony,1610612750,MIN,25.0,50,19,31,0.38,47.1,11.8,24.4,0.486,3.4,8.8,0.387,7.4,8.7,0.859,3.7,11.0,14.7,6.3,4.5,1.1,1.6,1.4,5.2,7.9,34.5,0.3,65.2,33,0,64.3,9,5,11,2,3,1,3,4,4,5,2,1,1,2,3,1,3,4,2,13,5,3,5,1,1,1,1,1,1,1,2020-21
13,1627736,Malik Beasley,Malik,1610612750,MIN,24.0,37,8,29,0.216,47.1,10.2,23.3,0.44,5.0,12.5,0.399,2.6,3.1,0.85,1.1,5.2,6.3,3.4,2.3,1.2,0.3,1.1,2.4,2.4,28.1,-7.6,42.7,0,0,45.6,13,13,12,14,2,4,4,6,1,1,1,10,11,3,11,9,9,7,9,12,14,8,14,13,3,13,8,8,1,5,2020-21
14,1629675,Naz Reid,Naz,1610612750,MIN,21.0,70,22,48,0.314,46.2,10.4,19.9,0.523,2.1,6.0,0.351,3.9,5.7,0.693,2.8,8.2,11.0,2.5,2.4,1.2,2.6,1.1,6.1,4.7,26.9,-10.0,52.8,1,0,50.1,2,3,2,7,12,3,6,2,8,8,6,4,3,11,5,5,4,10,8,11,1,9,2,3,5,14,3,6,1,3,2020-21
15,201937,Ricky Rubio,Ricky,1610612750,MIN,30.0,68,23,45,0.338,46.4,5.1,13.1,0.388,1.7,5.6,0.308,3.4,3.9,0.867,0.7,5.1,5.8,11.3,2.9,2.6,0.1,0.8,3.6,3.6,15.3,-4.9,44.4,4,0,39.5,3,1,4,5,11,11,10,15,9,10,10,5,9,1,14,10,11,1,5,2,15,13,9,9,10,6,7,3,1,8,2020-21
0,203459,Allen Crabbe,Allen,1610612750,MIN,28.0,9,1,8,0.111,43.4,3.6,11.3,0.324,2.0,8.6,0.231,0.3,0.7,0.5,0.3,3.6,4.0,1.7,1.7,0.0,0.0,0.0,3.6,0.7,9.6,-18.5,15.2,0,0,17.2,22,22,22,24,23,22,21,22,16,10,19,23,23,22,22,19,21,21,18,22,22,22,13,23,23,23,23,12,3,23,2019-20
1,203952,Andrew Wiggins,Andrew,1610612744,GSW,25.0,42,12,30,0.286,46.3,11.2,25.1,0.444,2.9,8.7,0.331,4.7,6.6,0.72,1.5,5.4,7.0,4.9,3.4,0.9,1.1,1.4,3.2,5.1,30.0,-3.8,48.5,2,1,48.9,5,5,5,12,5,2,1,11,7,9,11,5,4,15,11,14,14,8,7,17,9,3,18,3,2,13,6,6,1,6,2019-20
2,1626156,D'Angelo Russell,D'Angelo,1610612750,MIN,24.0,12,3,9,0.25,44.1,9.8,23.8,0.412,4.3,12.4,0.345,5.4,6.2,0.873,0.3,5.9,6.2,8.9,5.2,1.9,0.5,0.5,2.5,5.1,29.3,-2.5,52.0,2,0,53.4,21,20,21,19,20,4,3,15,3,1,9,4,5,4,21,13,17,4,1,7,15,18,21,4,3,9,5,6,3,2,2019-20
3,203476,Gorgui Dieng,Gorgui,1610612763,MEM,30.0,46,13,33,0.283,47.1,7.5,16.8,0.448,2.8,7.3,0.383,2.8,3.6,0.797,4.4,11.1,15.5,3.5,2.7,2.2,2.5,1.0,5.4,4.4,20.6,-6.2,56.2,6,0,52.0,4,4,3,17,1,7,7,9,8,14,4,15,15,9,3,1,1,9,8,4,1,11,3,9,8,16,2,2,3,3,2019-20
4,1628980,Jacob Evans,Jacob,1610612750,MIN,23.0,2,1,1,0.5,38.8,0.0,9.1,0.0,0.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.9,0.0,0,0,0.0,23,22,23,1,24,23,23,23,23,5,23,24,24,24,23,24,24,23,23,22,22,22,23,24,24,1,24,12,3,24,2019-20
5,1627774,Jake Layman,Jake,1610612750,MIN,26.0,23,11,12,0.478,43.8,7.0,15.5,0.453,2.1,6.2,0.333,2.1,2.8,0.75,1.5,3.5,4.9,1.3,2.1,1.5,0.9,0.3,4.1,2.5,18.2,1.9,31.0,0,0,31.2,16,9,17,3,22,10,12,8,14,17,10,18,20,12,13,21,19,22,14,11,10,19,9,20,12,3,20,12,3,19,2019-20
6,201949,James Johnson,James,1610612750,MIN,33.0,14,4,10,0.286,43.8,8.3,16.6,0.5,2.2,6.0,0.37,3.0,4.4,0.676,2.2,6.3,8.5,6.9,4.3,2.5,2.5,0.8,6.0,2.7,21.8,-12.2,52.8,0,0,49.2,18,17,18,12,21,6,8,4,13,18,7,14,13,18,7,11,10,5,2,3,2,15,2,19,6,22,3,12,3,5,2019-20
7,1629020,Jarred Vanderbilt,Jarred,1610612750,MIN,21.0,2,1,1,0.5,46.4,0.0,9.1,0.0,0.0,9.1,0.0,18.2,18.2,1.0,0.0,9.1,9.1,0.0,0.0,0.0,0.0,0.0,0.0,9.1,18.2,-100.0,29.1,0,0,27.3,23,22,23,1,3,23,23,23,23,5,23,1,1,1,23,5,8,23,23,22,22,22,23,1,13,24,21,12,3,21,2019-20
8,1629633,Jarrett Culver,Jarrett,1610612750,MIN,21.0,63,19,44,0.302,45.6,7.0,17.2,0.404,2.0,6.7,0.299,1.6,3.5,0.462,2.1,4.3,6.4,3.3,2.5,1.7,1.2,1.6,3.8,2.9,17.6,-3.1,36.4,0,0,35.0,1,1,1,10,11,11,6,17,15,16,14,22,16,23,8,18,16,11,11,9,8,1,12,18,16,10,16,12,3,16,2019-20
9,1629669,Jaylen Nowell,Jaylen,1610612750,MIN,20.0,15,2,13,0.133,44.2,5.6,15.5,0.358,0.9,7.6,0.115,4.7,5.0,0.941,0.9,2.9,3.8,5.6,0.9,0.9,0.3,0.3,3.2,3.2,16.7,3.2,32.2,0,0,29.2,17,21,16,23,19,19,13,20,20,12,22,6,9,3,18,23,22,7,22,19,19,20,17,14,18,2,19,12,3,20,2019-20
10,201952,Jeff Teague,Jeff,1610612737,ATL,32.0,34,12,22,0.353,45.9,7.0,15.7,0.448,1.6,4.2,0.379,6.1,7.0,0.868,0.7,3.5,4.3,10.1,3.7,1.2,0.6,1.3,3.4,5.0,21.8,-3.4,43.9,3,0,41.4,9,5,10,6,7,9,11,10,17,22,6,3,3,5,19,20,20,1,5,15,14,7,14,5,7,11,9,4,3,10,2019-20
11,1628395,Jordan Bell,Jordan,1610612739,CLE,25.0,27,8,19,0.296,45.9,6.3,11.7,0.533,0.4,1.8,0.222,3.3,5.7,0.586,5.5,9.8,15.2,2.7,3.5,0.4,2.0,0.8,3.3,4.3,16.2,-1.6,42.1,0,0,39.3,15,13,13,11,8,15,19,2,21,24,20,10,6,21,1,4,2,14,6,21,4,14,16,10,19,7,12,12,3,12,2019-20
12,1629162,Jordan McLaughlin,Jordan,1610612750,MIN,24.0,30,7,23,0.233,45.0,6.6,13.6,0.489,2.2,5.8,0.382,2.0,3.0,0.667,0.5,3.2,3.7,9.5,2.4,2.6,0.3,1.2,2.4,3.6,17.4,-5.3,42.5,2,0,38.7,12,16,9,21,17,13,17,5,12,20,5,20,18,19,20,22,23,3,13,2,18,8,22,13,17,15,11,6,3,14,2019-20
13,1629006,Josh Okogie,Josh,1610612750,MIN,21.0,62,19,43,0.306,45.3,5.0,11.7,0.427,1.2,4.5,0.266,4.5,5.6,0.796,2.5,5.3,7.9,2.9,2.5,2.0,0.8,1.0,4.1,4.3,15.6,-4.7,35.1,0,0,33.1,2,1,2,9,13,20,20,13,19,21,16,7,7,11,6,15,12,13,9,6,13,12,10,11,20,14,17,12,3,18,2019-20
14,1627823,Juancho Hernangomez,Juancho,1610612750,MIN,24.0,14,4,10,0.286,44.8,6.7,14.9,0.453,3.2,7.5,0.42,3.0,5.0,0.609,2.1,9.0,11.1,2.0,1.5,1.5,0.4,1.0,3.8,4.7,19.7,-6.9,40.3,4,0,39.8,18,17,18,12,18,12,15,7,5,13,2,12,8,20,9,6,6,19,19,10,16,13,11,6,10,18,14,3,3,11,2019-20
15,1626157,Karl-Anthony Towns,Karl-Anthony,1610612750,MIN,24.0,35,10,25,0.286,45.7,12.2,23.9,0.508,4.4,10.7,0.412,6.9,8.7,0.796,3.7,10.9,14.5,5.9,4.2,1.3,1.6,1.4,4.5,7.3,35.6,-0.6,66.3,24,0,66.2,8,10,8,12,10,1,2,3,2,3,3,2,2,10,4,2,4,6,3,13,5,4,8,2,1,5,1,1,3,1,2019-20
16,1628966,Keita Bates-Diop,Keita,1610612743,DEN,24.0,37,8,29,0.216,46.2,6.2,14.7,0.422,2.2,6.7,0.33,3.3,4.6,0.708,1.5,6.4,7.9,2.1,1.0,1.2,1.4,1.1,2.6,3.1,17.9,-11.8,37.5,0,0,35.4,6,13,6,22,6,16,16,14,11,15,13,11,12,16,12,10,11,16,21,14,7,10,20,15,15,21,15,12,3,15,2019-20
17,1629103,Kelan Martin,Kelan,1610612750,MIN,24.0,31,12,19,0.387,45.2,6.5,16.5,0.392,2.3,8.8,0.26,2.7,2.8,0.968,1.1,7.7,8.8,2.1,1.8,0.6,0.8,0.3,4.7,2.3,18.0,-2.0,34.2,0,0,34.0,11,5,13,4,16,14,9,19,10,8,17,16,19,2,15,9,9,18,17,20,11,21,6,22,14,8,18,12,3,17,2019-20
18,1627736,Malik Beasley,Malik,1610612750,MIN,23.0,14,4,10,0.286,45.2,10.7,22.7,0.472,4.8,11.2,0.426,2.0,2.7,0.75,0.9,6.0,6.9,2.6,2.0,0.9,0.2,1.1,2.6,2.4,28.3,-7.5,41.7,1,0,44.8,18,17,18,12,15,3,4,6,1,2,1,19,21,12,17,12,15,15,15,18,20,9,19,21,4,19,13,11,3,7,2019-20
19,1629675,Naz Reid,Naz,1610612750,MIN,20.0,30,8,22,0.267,45.5,9.2,22.3,0.412,2.9,8.9,0.33,3.4,4.9,0.698,3.1,8.3,11.4,3.2,2.0,1.7,2.0,1.5,7.6,4.5,24.7,0.6,52.5,2,0,49.8,12,13,10,18,12,5,5,16,6,7,12,9,10,17,5,7,5,12,16,8,3,2,1,8,5,4,4,6,3,4,2019-20
20,203943,Noah Vonleh,Noah,1610612743,DEN,24.0,29,10,19,0.345,45.3,6.1,11.2,0.547,0.3,1.8,0.143,3.0,3.7,0.821,4.4,10.7,15.1,3.4,2.5,1.4,0.8,1.3,4.7,3.8,15.5,-6.3,42.9,0,0,38.7,14,10,13,7,14,17,22,1,22,23,21,13,14,6,2,3,3,10,10,12,12,6,5,12,21,17,10,12,3,13,2019-20
21,203496,Robert Covington,Robert,1610612745,HOU,29.0,48,15,33,0.313,46.4,7.1,16.3,0.435,3.5,10.3,0.346,2.5,3.1,0.798,1.2,8.2,9.4,1.8,2.4,2.6,1.5,0.5,4.9,3.1,20.2,-1.4,44.2,3,0,43.2,3,3,3,8,4,8,10,12,4,4,8,17,17,8,14,8,7,20,12,1,6,17,4,16,9,6,7,4,3,8,2019-20
22,203894,Shabazz Napier,Shabazz,1610612764,WAS,28.0,36,9,27,0.25,45.9,6.1,15.2,0.403,2.5,8.5,0.296,3.9,4.7,0.818,0.9,5.0,5.9,10.0,4.1,2.1,0.4,0.6,3.3,4.7,18.6,-3.6,44.2,2,1,42.1,7,12,7,19,9,18,14,18,9,11,15,8,11,7,16,16,18,2,4,5,17,16,15,7,11,12,8,6,1,9,2019-20
23,1626203,Treveon Graham,Treveon,1610612737,ATL,26.0,33,12,21,0.364,46.5,4.3,12.3,0.354,1.4,5.8,0.241,1.9,2.6,0.73,2.0,5.0,7.0,2.1,1.3,1.2,0.1,1.3,4.6,2.9,12.0,-7.7,26.2,0,0,25.2,10,5,12,5,2,21,18,21,18,19,18,21,22,14,10,17,13,17,20,16,21,5,7,17,22,20,22,12,3,22,2019-20
0,203952,Andrew Wiggins,Andrew,1610612750,MIN,24.0,73,31,42,0.425,47.3,9.3,22.5,0.412,2.2,6.5,0.339,3.8,5.5,0.699,1.5,5.0,6.5,3.4,2.6,1.3,0.9,1.6,2.8,4.2,24.6,-1.2,41.6,3,0,41.1,4,5,3,14,10,5,4,16,9,10,11,6,4,16,8,9,11,12,7,13,9,3,15,7,5,8,9,5,1,9,2018-19
1,201229,Anthony Tolliver,Anthony,1610612750,MIN,34.0,65,27,38,0.415,46.5,4.3,11.2,0.382,3.5,9.3,0.377,2.0,2.6,0.783,0.6,7.0,7.6,2.0,1.6,0.7,0.9,0.3,3.9,2.3,14.1,-2.8,29.5,0,0,30.4,8,8,6,15,18,21,21,18,5,5,6,14,14,11,16,5,9,20,17,20,8,20,11,12,19,11,19,12,1,19,2018-19
2,203710,C.J. Williams,C.J.,1610612750,MIN,29.0,15,4,11,0.267,48.0,6.4,13.1,0.486,1.9,6.0,0.313,0.0,0.4,0.0,0.4,2.6,3.0,4.5,1.9,2.2,0.0,0.4,6.0,1.1,14.6,-18.4,29.8,0,0,28.5,16,17,14,20,4,13,20,6,11,11,16,20,20,20,19,20,18,9,12,6,19,18,3,19,17,21,18,12,1,20,2018-19
3,1629244,Cam Reynolds,Cam,1610612750,MIN,24.0,19,6,13,0.316,47.3,6.0,14.2,0.423,3.8,9.3,0.412,1.5,1.6,0.889,0.7,4.9,5.7,2.4,0.9,1.1,0.4,0.5,4.7,1.5,17.3,-4.7,31.1,0,0,32.1,15,16,13,17,9,14,16,12,1,3,1,17,19,3,14,10,13,16,20,17,15,16,7,17,14,13,17,12,1,15,2018-19
4,203967,Dario Saric,Dario,1610612750,MIN,25.0,68,31,37,0.456,46.6,7.3,16.2,0.454,2.8,7.3,0.383,3.0,3.4,0.875,3.0,7.6,10.6,2.9,2.1,1.2,0.2,0.8,4.1,3.6,20.5,-1.2,39.5,2,0,39.5,6,5,8,7,17,8,9,9,6,6,4,11,11,4,5,4,4,14,10,16,16,12,9,10,8,7,11,6,1,10,2018-19
5,201565,Derrick Rose,Derrick,1610612750,MIN,30.0,51,24,27,0.471,46.2,12.1,25.0,0.482,1.8,4.8,0.37,4.5,5.3,0.856,1.1,3.6,4.6,7.3,2.7,1.0,0.4,1.7,1.9,4.0,30.4,1.2,48.5,1,0,47.0,9,9,9,5,20,3,1,7,12,16,8,4,5,5,11,15,14,5,5,19,14,2,20,8,2,3,5,9,1,4,2018-19
6,203476,Gorgui Dieng,Gorgui,1610612750,MIN,29.0,76,33,43,0.434,46.6,8.5,17.1,0.501,0.9,2.5,0.339,4.0,4.8,0.83,3.7,10.4,14.1,3.3,2.6,2.2,1.9,0.9,6.1,4.7,21.9,-5.3,53.2,2,0,48.2,2,2,1,10,16,6,6,3,19,20,10,5,7,8,4,2,2,13,6,7,2,7,2,3,6,15,3,6,1,3,2018-19
7,203477,Isaiah Canaan,Isaiah,1610612749,MIL,28.0,7,3,4,0.429,49.9,5.8,15.3,0.379,3.7,10.0,0.368,2.1,2.1,1.0,0.0,2.6,2.6,10.0,2.1,1.1,0.5,0.5,2.1,1.1,17.4,-11.6,38.2,0,0,36.8,20,19,20,12,1,16,12,19,2,1,9,13,16,1,20,19,20,2,9,18,13,17,19,20,13,19,13,12,1,12,2018-19
8,203263,James Nunnally,James,1610612745,HOU,28.0,13,7,6,0.538,45.7,6.4,15.0,0.429,3.6,9.3,0.385,2.9,2.9,1.0,0.0,2.9,2.9,3.6,0.7,0.7,0.0,0.0,2.9,2.1,19.3,-10.7,29.5,0,0,30.7,18,15,19,3,21,12,14,11,3,4,3,12,12,1,20,18,19,11,21,21,19,21,14,14,10,17,20,12,1,18,2018-19
9,1629123,Jared Terrell,Jared,1610612750,MIN,24.0,14,4,10,0.286,47.0,5.1,16.5,0.308,1.7,7.2,0.235,1.3,2.5,0.5,0.4,2.1,2.5,5.1,4.2,1.3,0.8,0.8,6.8,1.3,13.1,-11.4,25.9,0,0,26.7,17,17,16,19,13,20,8,21,13,7,20,18,15,19,18,21,21,7,2,14,11,10,1,18,21,18,21,12,1,21,2018-19
10,201952,Jeff Teague,Jeff,1610612750,MIN,31.0,42,23,19,0.548,47.1,6.6,15.5,0.423,1.3,3.9,0.333,4.6,5.7,0.804,0.6,3.4,4.0,12.8,3.6,1.6,0.7,1.2,3.4,4.5,19.0,0.0,46.1,11,0,41.6,10,10,11,1,12,11,11,12,16,18,12,3,3,9,17,16,17,1,4,10,12,6,12,4,11,5,6,3,1,8,2018-19
11,201573,Jerryd Bayless,Jerryd,1610612750,MIN,30.0,34,15,19,0.441,48.0,6.0,16.8,0.357,2.1,7.2,0.296,1.2,2.0,0.571,0.8,3.7,4.5,8.7,2.3,1.3,0.1,0.6,4.1,1.9,15.3,-11.8,35.8,2,0,33.6,11,11,11,9,3,15,7,20,10,8,17,19,18,18,13,14,15,4,8,12,18,15,10,15,15,20,14,6,1,14,2018-19
12,202710,Jimmy Butler,Jimmy,1610612755,PHI,29.0,10,3,7,0.3,47.0,9.6,20.4,0.471,2.2,5.9,0.378,6.2,7.9,0.787,2.1,4.7,6.8,5.6,1.8,3.1,1.3,0.9,2.3,7.0,27.7,-7.9,55.6,0,0,51.1,19,19,18,18,14,4,5,8,8,12,5,2,2,10,7,11,10,6,13,3,5,8,17,2,3,16,2,12,1,2,2018-19
13,1629006,Josh Okogie,Josh,1610612750,MIN,20.0,74,32,42,0.432,46.3,5.2,13.4,0.386,1.6,5.7,0.279,3.1,4.3,0.728,1.1,4.7,5.7,2.4,1.7,2.3,0.9,0.9,4.4,4.4,15.0,-1.3,33.4,1,0,31.1,3,3,3,11,19,19,18,17,15,13,18,9,8,14,12,12,12,15,15,5,10,9,8,5,16,9,16,9,1,16,2018-19
14,1626157,Karl-Anthony Towns,Karl-Anthony,1610612750,MIN,23.0,77,34,43,0.442,47.5,12.7,24.5,0.518,2.6,6.6,0.4,7.0,8.4,0.836,4.9,12.9,17.8,4.8,4.5,1.2,2.3,1.4,5.4,8.3,35.1,1.0,69.9,54,0,67.5,1,1,1,8,8,1,3,2,7,9,2,1,1,7,1,1,1,8,1,15,1,5,4,1,1,4,1,1,1,1,2018-19
15,1628966,Keita Bates-Diop,Keita,1610612750,MIN,23.0,30,10,20,0.333,47.6,5.7,13.4,0.423,1.2,4.9,0.25,1.7,2.6,0.643,1.5,6.3,7.8,1.6,1.3,1.7,1.3,0.7,2.7,1.6,14.3,-5.0,33.8,0,0,31.0,12,14,10,16,6,17,17,14,17,15,19,16,13,17,9,8,8,21,19,9,4,13,16,16,18,14,15,12,1,17,2018-19
16,2736,Luol Deng,Luol,1610612750,MIN,34.0,22,11,11,0.5,47.5,7.1,14.3,0.5,1.7,5.3,0.318,3.0,4.2,0.714,2.4,6.4,8.8,2.2,1.7,1.8,1.0,0.8,2.9,3.0,19.0,10.5,39.5,0,0,37.3,13,13,14,4,7,9,15,4,13,14,14,10,9,15,6,7,5,18,14,8,7,10,13,11,12,1,12,12,1,11,2018-19
